bank_id,bank_name,scenario,scenario_type,model,formal_use,segment,cumulative_loss_thousands,cumulative_loss_thousands_unfloored,starting_tier1_thousands,exposure_thousands,modeled_credit_loss_burden,modeled_credit_loss_burden_unfloored
413208,HSBC BANK USA NATIONAL ASSN,baseline,Fed official,ar_mean,FORMAL_BASELINE,CI,161666.77561419207,161666.77561419207,17072130.0,19861662.0,0.00946963124192424,0.00946963124192424
413208,HSBC BANK USA NATIONAL ASSN,baseline,Fed official,ar_mean,FORMAL_BASELINE,CRE,20976.654259925268,20976.654259925268,17072130.0,2927212.0,0.0012287075051516869,0.0012287075051516869
413208,HSBC BANK USA NATIONAL ASSN,baseline,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,23581.75667270067,-14655.420993544569,17072130.0,19861662.0,0.0013813013767292465,-0.0008584412720348644
413208,HSBC BANK USA NATIONAL ASSN,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,161666.77561419207,161666.77561419207,17072130.0,19861662.0,0.00946963124192424,0.00946963124192424
413208,HSBC BANK USA NATIONAL ASSN,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,20976.654259925268,20976.654259925268,17072130.0,2927212.0,0.0012287075051516869,0.0012287075051516869
413208,HSBC BANK USA NATIONAL ASSN,researcher_cre_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,23581.75667270067,-14655.420993544569,17072130.0,19861662.0,0.0013813013767292465,-0.0008584412720348644
413208,HSBC BANK USA NATIONAL ASSN,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,161666.77561419207,161666.77561419207,17072130.0,19861662.0,0.00946963124192424,0.00946963124192424
413208,HSBC BANK USA NATIONAL ASSN,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,20976.654259925268,20976.654259925268,17072130.0,2927212.0,0.0012287075051516869,0.0012287075051516869
413208,HSBC BANK USA NATIONAL ASSN,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,23581.75667270067,6009.4352920928395,17072130.0,19861662.0,0.0013813013767292465,0.00035200266704229875
413208,HSBC BANK USA NATIONAL ASSN,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,161666.77561419207,161666.77561419207,17072130.0,19861662.0,0.00946963124192424,0.00946963124192424
413208,HSBC BANK USA NATIONAL ASSN,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,20976.654259925268,20976.654259925268,17072130.0,2927212.0,0.0012287075051516869,0.0012287075051516869
413208,HSBC BANK USA NATIONAL ASSN,researcher_lambda_0.5,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,213130.43021914337,213130.43021914337,17072130.0,19861662.0,0.012484114765945629,0.012484114765945629
413208,HSBC BANK USA NATIONAL ASSN,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,161666.77561419207,161666.77561419207,17072130.0,19861662.0,0.00946963124192424,0.00946963124192424
413208,HSBC BANK USA NATIONAL ASSN,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,20976.654259925268,20976.654259925268,17072130.0,2927212.0,0.0012287075051516869,0.0012287075051516869
413208,HSBC BANK USA NATIONAL ASSN,researcher_lambda_1,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,440886.0504140658,440886.0504140658,17072130.0,19861662.0,0.02582490002208663,0.02582490002208663
413208,HSBC BANK USA NATIONAL ASSN,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,161666.77561419207,161666.77561419207,17072130.0,19861662.0,0.00946963124192424,0.00946963124192424
413208,HSBC BANK USA NATIONAL ASSN,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,20976.654259925268,20976.654259925268,17072130.0,2927212.0,0.0012287075051516869,0.0012287075051516869
413208,HSBC BANK USA NATIONAL ASSN,researcher_lambda_1.25,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,554751.9973924963,554751.9973924963,17072130.0,19861662.0,0.03249459776797015,0.03249459776797015
413208,HSBC BANK USA NATIONAL ASSN,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,161666.77561419207,161666.77561419207,17072130.0,19861662.0,0.00946963124192424,0.00946963124192424
413208,HSBC BANK USA NATIONAL ASSN,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,20976.654259925268,20976.654259925268,17072130.0,2927212.0,0.0012287075051516869,0.0012287075051516869
413208,HSBC BANK USA NATIONAL ASSN,researcher_unemployment_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,30403.8033910001,25428.40985194483,17072130.0,19861662.0,0.0017809027573595152,0.0014894690851079994
413208,HSBC BANK USA NATIONAL ASSN,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CI,161666.77561419207,161666.77561419207,17072130.0,19861662.0,0.00946963124192424,0.00946963124192424
413208,HSBC BANK USA NATIONAL ASSN,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CRE,20976.654259925268,20976.654259925268,17072130.0,2927212.0,0.0012287075051516869,0.0012287075051516869
413208,HSBC BANK USA NATIONAL ASSN,severely_adverse,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,440886.0504140658,440886.0504140658,17072130.0,19861662.0,0.02582490002208663,0.02582490002208663
485559,FIRST HORIZON BANK,baseline,Fed official,ar_mean,FORMAL_BASELINE,CI,223918.0495510557,223918.0495510557,8228816.0,15291037.0,0.02721145418138596,0.02721145418138596
485559,FIRST HORIZON BANK,baseline,Fed official,ar_mean,FORMAL_BASELINE,CRE,38112.79783399511,38112.79783399511,8228816.0,22377855.0,0.004631625963442992,0.004631625963442992
485559,FIRST HORIZON BANK,baseline,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,97747.7644305054,97747.7644305054,8228816.0,15291037.0,0.011878715532162269,0.011878715532162269
485559,FIRST HORIZON BANK,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,223918.0495510557,223918.0495510557,8228816.0,15291037.0,0.02721145418138596,0.02721145418138596
485559,FIRST HORIZON BANK,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,38112.79783399511,38112.79783399511,8228816.0,22377855.0,0.004631625963442992,0.004631625963442992
485559,FIRST HORIZON BANK,researcher_cre_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,97747.7644305054,97747.7644305054,8228816.0,15291037.0,0.011878715532162269,0.011878715532162269
485559,FIRST HORIZON BANK,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,223918.0495510557,223918.0495510557,8228816.0,15291037.0,0.02721145418138596,0.02721145418138596
485559,FIRST HORIZON BANK,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,38112.79783399511,38112.79783399511,8228816.0,22377855.0,0.004631625963442992,0.004631625963442992
485559,FIRST HORIZON BANK,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,113657.16224743355,113657.16224743355,8228816.0,15291037.0,0.013812091830396202,0.013812091830396202
485559,FIRST HORIZON BANK,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,223918.0495510557,223918.0495510557,8228816.0,15291037.0,0.02721145418138596,0.02721145418138596
485559,FIRST HORIZON BANK,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,38112.79783399511,38112.79783399511,8228816.0,22377855.0,0.004631625963442992,0.004631625963442992
485559,FIRST HORIZON BANK,researcher_lambda_0.5,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,273114.8550078049,273114.8550078049,8228816.0,15291037.0,0.03319005492501046,0.03319005492501046
485559,FIRST HORIZON BANK,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,223918.0495510557,223918.0495510557,8228816.0,15291037.0,0.02721145418138596,0.02721145418138596
485559,FIRST HORIZON BANK,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,38112.79783399511,38112.79783399511,8228816.0,22377855.0,0.004631625963442992,0.004631625963442992
485559,FIRST HORIZON BANK,researcher_lambda_1,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,448458.67141946795,448458.67141946795,8228816.0,15291037.0,0.05449856594429477,0.05449856594429477
485559,FIRST HORIZON BANK,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,223918.0495510557,223918.0495510557,8228816.0,15291037.0,0.02721145418138596,0.02721145418138596
485559,FIRST HORIZON BANK,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,38112.79783399511,38112.79783399511,8228816.0,22377855.0,0.004631625963442992,0.004631625963442992
485559,FIRST HORIZON BANK,researcher_lambda_1.25,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,536121.4464826636,536121.4464826636,8228816.0,15291037.0,0.06515171155639689,0.06515171155639689
485559,FIRST HORIZON BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,223918.0495510557,223918.0495510557,8228816.0,15291037.0,0.02721145418138596,0.02721145418138596
485559,FIRST HORIZON BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,38112.79783399511,38112.79783399511,8228816.0,22377855.0,0.004631625963442992,0.004631625963442992
485559,FIRST HORIZON BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,128607.38436362681,128607.38436362681,8228816.0,15291037.0,0.015628905101733568,0.015628905101733568
485559,FIRST HORIZON BANK,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CI,223918.0495510557,223918.0495510557,8228816.0,15291037.0,0.02721145418138596,0.02721145418138596
485559,FIRST HORIZON BANK,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CRE,38112.79783399511,38112.79783399511,8228816.0,22377855.0,0.004631625963442992,0.004631625963442992
485559,FIRST HORIZON BANK,severely_adverse,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,448458.67141946795,448458.67141946795,8228816.0,15291037.0,0.05449856594429477,0.05449856594429477
491224,FIRST-CITIZENS BANK&TRUST CO,baseline,Fed official,ar_mean,FORMAL_BASELINE,CI,610791.2603743413,610791.2603743413,22796000.0,35657000.0,0.02679379103238907,0.02679379103238907
491224,FIRST-CITIZENS BANK&TRUST CO,baseline,Fed official,ar_mean,FORMAL_BASELINE,CRE,176105.59171202593,176105.59171202593,22796000.0,39031000.0,0.007725284774172045,0.007725284774172045
491224,FIRST-CITIZENS BANK&TRUST CO,baseline,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,397133.22821991844,397133.22821991844,22796000.0,35657000.0,0.01742118039217049,0.01742118039217049
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,610791.2603743413,610791.2603743413,22796000.0,35657000.0,0.02679379103238907,0.02679379103238907
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,176105.59171202593,176105.59171202593,22796000.0,39031000.0,0.007725284774172045,0.007725284774172045
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_cre_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,397133.22821991844,397133.22821991844,22796000.0,35657000.0,0.01742118039217049,0.01742118039217049
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,610791.2603743413,610791.2603743413,22796000.0,35657000.0,0.02679379103238907,0.02679379103238907
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,176105.59171202593,176105.59171202593,22796000.0,39031000.0,0.007725284774172045,0.007725284774172045
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,434232.1769673583,434232.1769673583,22796000.0,35657000.0,0.01904861278151247,0.01904861278151247
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,610791.2603743413,610791.2603743413,22796000.0,35657000.0,0.02679379103238907,0.02679379103238907
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,176105.59171202593,176105.59171202593,22796000.0,39031000.0,0.007725284774172045,0.007725284774172045
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_lambda_0.5,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,806069.806472575,806069.806472575,22796000.0,35657000.0,0.03536014241413296,0.03536014241413296
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,610791.2603743413,610791.2603743413,22796000.0,35657000.0,0.02679379103238907,0.02679379103238907
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,176105.59171202593,176105.59171202593,22796000.0,39031000.0,0.007725284774172045,0.007725284774172045
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_lambda_1,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,1214952.1119558897,1214952.1119558897,22796000.0,35657000.0,0.053296723633790566,0.053296723633790566
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,610791.2603743413,610791.2603743413,22796000.0,35657000.0,0.02679379103238907,0.02679379103238907
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,176105.59171202593,176105.59171202593,22796000.0,39031000.0,0.007725284774172045,0.007725284774172045
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_lambda_1.25,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,1419371.9672232838,1419371.9672232838,22796000.0,35657000.0,0.062264079979965074,0.062264079979965074
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,610791.2603743413,610791.2603743413,22796000.0,35657000.0,0.02679379103238907,0.02679379103238907
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,176105.59171202593,176105.59171202593,22796000.0,39031000.0,0.007725284774172045,0.007725284774172045
491224,FIRST-CITIZENS BANK&TRUST CO,researcher_unemployment_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,469094.4345105912,469094.4345105912,22796000.0,35657000.0,0.020577927465809404,0.020577927465809404
491224,FIRST-CITIZENS BANK&TRUST CO,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CI,610791.2603743413,610791.2603743413,22796000.0,35657000.0,0.02679379103238907,0.02679379103238907
491224,FIRST-CITIZENS BANK&TRUST CO,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CRE,176105.59171202593,176105.59171202593,22796000.0,39031000.0,0.007725284774172045,0.007725284774172045
491224,FIRST-CITIZENS BANK&TRUST CO,severely_adverse,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,1214952.1119558897,1214952.1119558897,22796000.0,35657000.0,0.053296723633790566,0.053296723633790566
501105,MANUFACTURERS&TRADERS TR CO,baseline,Fed official,ar_mean,FORMAL_BASELINE,CI,290668.72003581165,290668.72003581165,19541812.0,33018844.0,0.014874194882020748,0.014874194882020748
501105,MANUFACTURERS&TRADERS TR CO,baseline,Fed official,ar_mean,FORMAL_BASELINE,CRE,93389.50268880442,93389.50268880442,19541812.0,33808431.0,0.004778958199413873,0.004778958199413873
501105,MANUFACTURERS&TRADERS TR CO,baseline,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,55808.45662669099,16518.742533279546,19541812.0,33018844.0,0.0028558486094683025,0.000845302499751791
501105,MANUFACTURERS&TRADERS TR CO,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,290668.72003581165,290668.72003581165,19541812.0,33018844.0,0.014874194882020748,0.014874194882020748
501105,MANUFACTURERS&TRADERS TR CO,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,93389.50268880442,93389.50268880442,19541812.0,33808431.0,0.004778958199413873,0.004778958199413873
501105,MANUFACTURERS&TRADERS TR CO,researcher_cre_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,55808.45662669099,16518.742533279546,19541812.0,33018844.0,0.0028558486094683025,0.000845302499751791
501105,MANUFACTURERS&TRADERS TR CO,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,290668.72003581165,290668.72003581165,19541812.0,33018844.0,0.014874194882020748,0.014874194882020748
501105,MANUFACTURERS&TRADERS TR CO,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,93389.50268880442,93389.50268880442,19541812.0,33808431.0,0.004778958199413873,0.004778958199413873
501105,MANUFACTURERS&TRADERS TR CO,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,61094.380201150314,50872.84975642541,19541812.0,33018844.0,0.0031263416207847213,0.002603282119202938
501105,MANUFACTURERS&TRADERS TR CO,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,290668.72003581165,290668.72003581165,19541812.0,33018844.0,0.014874194882020748,0.014874194882020748
501105,MANUFACTURERS&TRADERS TR CO,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,93389.50268880442,93389.50268880442,19541812.0,33808431.0,0.004778958199413873,0.004778958199413873
501105,MANUFACTURERS&TRADERS TR CO,researcher_lambda_0.5,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,395199.31249761354,395199.31249761354,19541812.0,33018844.0,0.020223268573948697,0.020223268573948697
501105,MANUFACTURERS&TRADERS TR CO,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,290668.72003581165,290668.72003581165,19541812.0,33018844.0,0.014874194882020748,0.014874194882020748
501105,MANUFACTURERS&TRADERS TR CO,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,93389.50268880442,93389.50268880442,19541812.0,33808431.0,0.004778958199413873,0.004778958199413873
501105,MANUFACTURERS&TRADERS TR CO,researcher_lambda_1,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,773829.6251743368,773829.6251743368,19541812.0,33018844.0,0.03959866286577401,0.03959866286577401
501105,MANUFACTURERS&TRADERS TR CO,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,290668.72003581165,290668.72003581165,19541812.0,33018844.0,0.014874194882020748,0.014874194882020748
501105,MANUFACTURERS&TRADERS TR CO,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,93389.50268880442,93389.50268880442,19541812.0,33808431.0,0.004778958199413873,0.004778958199413873
501105,MANUFACTURERS&TRADERS TR CO,researcher_lambda_1.25,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,963125.0597755838,963125.0597755838,19541812.0,33018844.0,0.0492853508044998,0.0492853508044998
501105,MANUFACTURERS&TRADERS TR CO,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,290668.72003581165,290668.72003581165,19541812.0,33018844.0,0.014874194882020748,0.014874194882020748
501105,MANUFACTURERS&TRADERS TR CO,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,93389.50268880442,93389.50268880442,19541812.0,33808431.0,0.004778958199413873,0.004778958199413873
501105,MANUFACTURERS&TRADERS TR CO,researcher_unemployment_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,83155.75194415379,83155.75194415379,19541812.0,33018844.0,0.004255273356644398,0.004255273356644398
501105,MANUFACTURERS&TRADERS TR CO,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CI,290668.72003581165,290668.72003581165,19541812.0,33018844.0,0.014874194882020748,0.014874194882020748
501105,MANUFACTURERS&TRADERS TR CO,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CRE,93389.50268880442,93389.50268880442,19541812.0,33808431.0,0.004778958199413873,0.004778958199413873
501105,MANUFACTURERS&TRADERS TR CO,severely_adverse,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,773829.6251743368,773829.6251743368,19541812.0,33018844.0,0.03959866286577401,0.03959866286577401
60143,COMERICA BANK,baseline,Fed official,ar_mean,FORMAL_BASELINE,CI,188774.48459106236,188774.48459106236,8571000.0,24497000.0,0.0220247911085127,0.0220247911085127
60143,COMERICA BANK,baseline,Fed official,ar_mean,FORMAL_BASELINE,CRE,0.0,-7016.838273550049,8571000.0,17692000.0,0.0,-0.0008186720655174482
60143,COMERICA BANK,baseline,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,28552.88876902048,-8270.277393328299,8571000.0,24497000.0,0.003331336923231884,-0.0009649139415853808
60143,COMERICA BANK,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,188774.48459106236,188774.48459106236,8571000.0,24497000.0,0.0220247911085127,0.0220247911085127
60143,COMERICA BANK,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,0.0,-7016.838273550049,8571000.0,17692000.0,0.0,-0.0008186720655174482
60143,COMERICA BANK,researcher_cre_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,28552.88876902048,-8270.277393328299,8571000.0,24497000.0,0.003331336923231884,-0.0009649139415853808
60143,COMERICA BANK,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,188774.48459106236,188774.48459106236,8571000.0,24497000.0,0.0220247911085127,0.0220247911085127
60143,COMERICA BANK,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,0.0,-7016.838273550049,8571000.0,17692000.0,0.0,-0.0008186720655174482
60143,COMERICA BANK,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,30356.031106585448,17217.367317837346,8571000.0,24497000.0,0.0035417140481373757,0.002008793293412361
60143,COMERICA BANK,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,188774.48459106236,188774.48459106236,8571000.0,24497000.0,0.0220247911085127,0.0220247911085127
60143,COMERICA BANK,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,0.0,-7016.838273550049,8571000.0,17692000.0,0.0,-0.0008186720655174482
60143,COMERICA BANK,researcher_lambda_0.5,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,272676.5032515752,272676.5032515752,8571000.0,24497000.0,0.031813849405154034,0.031813849405154034
60143,COMERICA BANK,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,188774.48459106236,188774.48459106236,8571000.0,24497000.0,0.0220247911085127,0.0220247911085127
60143,COMERICA BANK,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,0.0,-7016.838273550049,8571000.0,17692000.0,0.0,-0.0008186720655174482
60143,COMERICA BANK,researcher_lambda_1,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,553585.9975282886,553585.9975282886,8571000.0,24497000.0,0.0645882624580899,0.0645882624580899
60143,COMERICA BANK,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,188774.48459106236,188774.48459106236,8571000.0,24497000.0,0.0220247911085127,0.0220247911085127
60143,COMERICA BANK,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,0.0,-7016.838273550049,8571000.0,17692000.0,0.0,-0.0008186720655174482
60143,COMERICA BANK,researcher_lambda_1.25,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,694026.112918965,694026.112918965,8571000.0,24497000.0,0.08097376186197236,0.08097376186197236
60143,COMERICA BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,188774.48459106236,188774.48459106236,8571000.0,24497000.0,0.0220247911085127,0.0220247911085127
60143,COMERICA BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,0.0,-7016.838273550049,8571000.0,17692000.0,0.0,-0.0008186720655174482
60143,COMERICA BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,42693.36565613406,41168.36496308448,8571000.0,24497000.0,0.0049811417169681555,0.004803216073163514
60143,COMERICA BANK,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CI,188774.48459106236,188774.48459106236,8571000.0,24497000.0,0.0220247911085127,0.0220247911085127
60143,COMERICA BANK,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CRE,0.0,-7016.838273550049,8571000.0,17692000.0,0.0,-0.0008186720655174482
60143,COMERICA BANK,severely_adverse,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,553585.9975282886,553585.9975282886,8571000.0,24497000.0,0.0645882624580899,0.0645882624580899
606046,CADENCE BANK,baseline,Fed official,ar_mean,FORMAL_BASELINE,CI,82829.08910090945,82829.08910090945,5047638.0,7933792.0,0.01640947490705741,0.01640947490705741
606046,CADENCE BANK,baseline,Fed official,ar_mean,FORMAL_BASELINE,CRE,28838.777935597922,28838.777935597922,5047638.0,15442498.0,0.005713321346657174,0.005713321346657174
606046,CADENCE BANK,baseline,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,28171.349740024474,28171.349740024474,5047638.0,7933792.0,0.00558109550249532,0.00558109550249532
606046,CADENCE BANK,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,82829.08910090945,82829.08910090945,5047638.0,7933792.0,0.01640947490705741,0.01640947490705741
606046,CADENCE BANK,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,28838.777935597922,28838.777935597922,5047638.0,15442498.0,0.005713321346657174,0.005713321346657174
606046,CADENCE BANK,researcher_cre_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,28171.349740024474,28171.349740024474,5047638.0,7933792.0,0.00558109550249532,0.00558109550249532
